transaction_id,date,client_id,amount_chf,original_currency,direction,type,counterparty_bank,counterparty_entity
TR00001067,2024-12-23,CL000005,438.32,CHF,Credit,Security,YGIUHKFB,Elite Commerce Trading
TR00001068,2024-12-20,CL000005,375.68,CHF,Credit,Cash,UFAFBEL5,Prime GmbH
TR00001069,2024-12-30,CL000005,901.57,USD,Debit,Cash,,
TR00001070,2024-12-06,CL000005,946.47,USD,Debit,Cheque,ZVZYNL4F,Beta Trading
TR00001071,2024-12-25,CL000005,383.52,EUR,Debit,Cash,,
TR00001072,2024-12-12,CL000005,1227.23,CHF,Credit,Security,SYNMCUCB,United Group
TR00001073,2024-12-29,CL000005,1216.81,CHF,Debit,Wire Transfer,OCYRFIFB,First Investments
TR00001074,2024-12-05,CL000005,3375.68,USD,Debit,Wire Transfer,DDROYEHZ,Global Group
TR00001075,2025-01-01,CL000005,1394.87,EUR,Credit,Wire Transfer,WPDZAF2M,Premier Limited
TR00001076,2024-12-16,CL000005,423.46,USD,Debit,Wire Transfer,OBYCSD1W,Alpha Asset Trading
TR00001077,2024-12-09,CL000005,1351.7,USD,Debit,Wire Transfer,GQTNKPWJ,Omega Holdings
TR00001078,2024-12-21,CL000005,396.69,CHF,Debit,Security,LJXLMMFG,Beta Trading
TR00001079,2024-12-20,CL000005,1157.03,EUR,Debit,Security,XZNXSYVX,Alpha Corp
TR00001080,2025-01-03,CL000005,1052.23,CHF,Credit,Wire Transfer,EKMRBYO1,Premier Group
TR00001081,2024-12-18,CL000005,469.98,EUR,Credit,Wire Transfer,WKQEAT75,International Capital
TR00001082,2024-12-13,CL000005,897.25,USD,Credit,Security,HMIZSOJ5,Global Group
TR00001083,2025-01-04,CL000005,305.4,EUR,Debit,Wire Transfer,JKDRIR64,Beta Wealth Trading
TR00001084,2025-01-23,CL000005,75.58,CHF,Credit,Wire Transfer,OXDDIRQT,Global Limited
TR00001085,2025-01-24,CL000005,6492.72,GBP,Debit,Cash,,
TR00001086,2025-01-20,CL000005,318.21,USD,Credit,Wire Transfer,HPMNLYP0,International Limited
TR00001087,2025-01-13,CL000005,369.74,CHF,Credit,Wire Transfer,TLPJUS9E,Premier GmbH
TR00001088,2025-01-23,CL000005,2677.05,CHF,Debit,Security,OHZDZW1V,Alpha Trading
TR00001089,2025-01-06,CL000005,1483.45,CHF,Debit,Security,VZMKBYLD,Alpha Capital
TR00001090,2025-01-30,CL000005,4146.74,EUR,Credit,Security,TEKHDEH1,Global Financial AG
TR00001091,2025-01-30,CL000005,1309.73,EUR,Debit,Security,IDZEFIPZ,Alpha Limited
TR00001092,2025-02-02,CL000005,1264.67,CHF,Credit,Wire Transfer,YGIUHKFB,Alpha Partners
TR00001093,2025-01-19,CL000005,1207.95,USD,Debit,Wire Transfer,HYQTSODA,First Limited
TR00001094,2025-01-21,CL000005,314.98,GBP,Credit,Wire Transfer,TRHRHKWD,First Asset Trading
TR00001095,2025-01-08,CL000005,1090.37,USD,Credit,Wire Transfer,JFGYFRXV,Omega AG
TR00001096,2025-01-16,CL000005,784.52,CAD,Credit,Wire Transfer,LJXLMMFG,Omega Limited
TR00001097,2025-02-01,CL000005,1459.0,EUR,Credit,Wire Transfer,ZVWAAT0L,Premier Capital
TR00001098,2025-01-14,CL000005,1984.02,CHF,Debit,Wire Transfer,NTUXSYRJ,Premier Corp
TR00001099,2025-01-27,CL000005,463.09,USD,Debit,Security,LJNIAF43,Global AG
TR00001100,2025-01-21,CL000005,2056.21,CHF,Debit,Wire Transfer,JFGYFRXV,First Asset Investments
TR00001101,2025-01-30,CL000005,1680.57,CHF,Credit,Cash,OBYCSD1W,Beta Financial Trading
TR00001102,2025-01-12,CL000005,582.03,CHF,Credit,Wire Transfer,JBRISGL4,United Asset Corp
TR00001103,2025-01-23,CL000005,1668.9,USD,Credit,Security,ILRNHK28,Prime Capital
TR00001104,2025-01-27,CL000005,857.24,GBP,Credit,Wire Transfer,OBYCSD1W,Omega GmbH
TR00001105,2025-03-04,CL000005,2772.55,CAD,Credit,Security,CHHIKPTE,Beta Limited
TR00001106,2025-02-03,CL000005,658.32,CHF,Credit,Wire Transfer,ENLHBY9P,International Financial Partners
TR00001107,2025-02-10,CL000005,6808.63,CNY,Debit,Cheque,HPSFDKWJ,Alpha Asset Capital
TR00001108,2025-02-25,CL000005,363.12,USD,Debit,Wire Transfer,LJNIAF43,Prime GmbH
TR00001109,2025-03-02,CL000005,1392.48,CHF,Credit,Wire Transfer,CKAFCHSA,Omega Trading
TR00001110,2025-02-15,CL000005,3771.7,USD,Debit,Security,RMEFSEC0,Beta Holdings
TR00001111,2025-02-23,CL000005,1397.37,USD,Credit,Cash,UQTYYEHA,Elite Holdings
TR00001112,2025-02-25,CL000005,427.68,CHF,Credit,Wire Transfer,ITJTYE3J,Beta Partners
TR00001113,2025-02-13,CL000005,466.66,CHF,Debit,Wire Transfer,SRZCNLOM,Global Limited
TR00001114,2025-02-13,CL000005,165.97,GBP,Debit,Wire Transfer,OBYCSD1W,First Asset Partners
TR00001115,2025-02-04,CL000005,1319.08,JPY,Credit,Security,GSSBKPOT,Omega Investments
TR00001116,2025-02-16,CL000005,657.03,JPY,Credit,Security,TEPTYEE3,Elite GmbH
TR00001117,2025-02-06,CL000005,1358.34,CHF,Debit,Cheque,SRZCNLOM,United Asset Trading
TR00001118,2025-02-11,CL000005,235.05,USD,Debit,Wire Transfer,PNYFNOZI,Global GmbH
TR00001119,2025-02-11,CL000005,2534.36,JPY,Debit,Wire Transfer,WGELNLPK,Elite Trade AG
TR00001120,2025-02-17,CL000005,366.15,CHF,Credit,Cheque,KXLGGBIU,International Trade GmbH
TR00001121,2025-04-02,CL000005,509.17,CHF,Credit,Wire Transfer,XUFUIRZQ,Alpha Wealth GmbH
TR00001122,2025-03-14,CL000005,1623.47,CHF,Debit,Cash,,
TR00001123,2025-03-06,CL000005,6147.46,USD,Credit,Wire Transfer,ZNDRJP8F,Prime Trading
TR00001124,2025-03-27,CL000005,2964.83,EUR,Credit,Wire Transfer,ILRNHK28,Premier Wealth Limited
TR00001125,2025-03-30,CL000005,280.28,USD,Credit,Cash,GFYWGBLX,International Group
TR00001126,2025-03-22,CL000005,624.08,CHF,Debit,Wire Transfer,TLPJUS9E,Omega AG
TR00001127,2025-03-15,CL000005,6271.87,EUR,Credit,Wire Transfer,OBYCSD1W,Prime Asset Limited
TR00001128,2025-03-22,CL000005,868.4,CHF,Credit,Wire Transfer,TPAFBYY4,International Capital
TR00001129,2025-03-25,CL000005,11603.82,EUR,Credit,Wire Transfer,VKBQZWBF,Prime Asset Investments
TR00001130,2025-03-31,CL000005,4866.75,CHF,Credit,Wire Transfer,PZRADK3K,Omega GmbH
TR00001131,2025-03-10,CL000005,711.68,CHF,Credit,Wire Transfer,ILRNHK28,Premier Partners
TR00001132,2025-04-03,CL000005,1115.31,CHF,Credit,Cash,WKQEAT75,Alpha GmbH
TR00001133,2025-03-30,CL000005,1197.74,GBP,Debit,Cash,,
TR00001134,2025-03-27,CL000005,4982.22,CHF,Credit,Cheque,PIULLU9E,Omega Partners
TR00001135,2025-03-21,CL000005,2615.46,CNY,Credit,Wire Transfer,WXFGATD2,United Group
TR00001136,2025-03-14,CL000005,937.57,EUR,Credit,Security,HYQTSODA,Global Capital
TR00001137,2025-03-28,CL000005,2822.05,USD,Debit,Wire Transfer,LZZBNOHJ,Global Trading
TR00001138,2025-03-07,CL000005,10676.52,EUR,Credit,Security,KRHINO1C,Premier Financial Partners
TR00001139,2025-04-21,CL000005,12311.63,CHF,Debit,Wire Transfer,GSSBKPOT,United Investments
TR00001140,2025-05-01,CL000005,479.42,JPY,Debit,Cash,,
TR00001141,2025-04-07,CL000005,1964.93,GBP,Debit,Wire Transfer,SBRQAFD1,Elite Trade Limited
TR00001142,2025-05-03,CL000005,567.43,CHF,Credit,Cash,RVUFGBBL,Global AG
TR00001143,2025-04-25,CL000005,592.6,CHF,Credit,Wire Transfer,SSKLDEK5,First Trade Investments
TR00001144,2025-04-19,CL000005,726.9,USD,Credit,Wire Transfer,MWXESEAO,Prime Trading
TR00001145,2025-05-02,CL000005,2302.59,EUR,Debit,Security,TEKHDEH1,International Corp
TR00001146,2025-04-14,CL000005,287.18,CHF,Debit,Cash,,
TR00001147,2025-04-12,CL000005,1301.42,USD,Debit,Wire Transfer,MWXESEAO,Premier Financial Limited
TR00001148,2025-04-12,CL000005,953.31,CHF,Credit,Wire Transfer,ZHQKBE9T,Premier Trading
TR00001149,2025-04-15,CL000005,3051.78,USD,Credit,Wire Transfer,DDROYEHZ,Beta Corp
TR00001150,2025-04-05,CL000005,53.83,EUR,Debit,Wire Transfer,VOXTKPRJ,International Asset GmbH
TR00001151,2025-04-09,CL000005,479.18,CHF,Credit,Wire Transfer,RYDDDKDT,Beta Capital
TR00001152,2025-04-28,CL000005,391.32,CHF,Debit,Cheque,LJNIAF43,Prime Wealth Holdings
TR00001153,2025-04-27,CL000005,594.37,JPY,Debit,Security,ZROKRUGN,Omega Trade Group
TR00001154,2025-04-13,CL000005,12071.75,CHF,Credit,Wire Transfer,OQXVCUCF,Beta Financial Corp
TR00001155,2025-04-25,CL000005,551.52,USD,Debit,Cash,,
TR00001156,2025-04-07,CL000005,988.79,CNY,Debit,Wire Transfer,NPZYJP1Y,Omega Limited
TR00001157,2025-04-18,CL000005,1514.94,USD,Credit,Wire Transfer,XZNXSYVX,Omega Trading
TR00001158,2025-04-23,CL000005,12725.04,CHF,Debit,Security,WXFGATD2,First Limited
TR00001159,2025-04-16,CL000005,2725.7,CHF,Debit,Wire Transfer,YRCXUS11,Elite GmbH
TR00001160,2025-04-18,CL000005,3861.46,CHF,Credit,Security,ZNDRJP8F,Premier Trade Limited
TR00001161,2025-04-25,CL000005,991.56,EUR,Credit,Security,TPAFBYY4,International Financial AG
TR00001162,2025-05-27,CL000005,791.15,USD,Credit,Security,YCZEBE8J,Omega Trading
TR00001163,2025-05-19,CL000005,2648.6,CNY,Debit,Wire Transfer,ISHGLYEG,International Holdings
TR00001164,2025-05-31,CL000005,2776.9,JPY,Debit,Wire Transfer,TRHRHKWD,Premier Group
TR00001165,2025-05-15,CL000005,267.59,CHF,Debit,Cash,,
TR00001166,2025-05-19,CL000005,50.52,GBP,Credit,Security,WWFVBEQK,First Partners
TR00001167,2025-05-23,CL000005,1960.58,USD,Credit,Wire Transfer,AHFTCHY6,International Wealth Group
TR00001168,2025-05-21,CL000005,3866.75,USD,Credit,Wire Transfer,LJNIAF43,Prime Group
TR00001169,2025-05-22,CL000005,10456.59,CHF,Credit,Cash,WXFGATD2,Elite Wealth Holdings
TR00001170,2025-05-12,CL000005,101.53,USD,Debit,Wire Transfer,GYLWNLTB,Global Holdings
TR00001171,2025-05-06,CL000005,2335.36,EUR,Credit,Wire Transfer,RMEFSEC0,Premier AG
TR00001172,2025-05-05,CL000005,1013.49,EUR,Credit,Wire Transfer,IGYHVEQ1,Prime Investments
TR00001173,2025-05-12,CL000005,1265.32,CHF,Credit,Wire Transfer,TEPTYEE3,First Trade Corp
TR00001174,2025-06-01,CL000005,1382.58,EUR,Debit,Security,TLPJUS9E,Beta AG
TR00001175,2025-05-31,CL000005,21934.33,CHF,Credit,Cash,BIBMSE7T,Prime Group
TR00001176,2025-05-30,CL000005,1767.13,USD,Credit,Security,GQTNKPWJ,Prime GmbH
TR00001177,2025-05-21,CL000005,1063.33,CHF,Credit,Cash,ZVWAAT0L,International Asset Holdings
TR00001178,2025-05-17,CL000005,561.48,USD,Debit,Wire Transfer,GYLWNLTB,First Financial Corp
TR00001179,2025-05-06,CL000005,533.16,USD,Credit,Cash,DNTELYHR,Elite GmbH
TR00001180,2025-05-13,CL000005,1690.83,GBP,Credit,Wire Transfer,PNYFNOZI,Beta Asset Holdings
TR00001181,2025-06-02,CL000005,1838.2,EUR,Debit,Security,YUQRCU7P,International Commerce Limited
TR00001182,2025-05-07,CL000005,2436.7,EUR,Debit,Wire Transfer,NTUXSYRJ,Beta AG
TR00001183,2025-05-06,CL000005,2863.74,CHF,Debit,Wire Transfer,ITJTYE3J,Global Holdings
TR00001184,2025-05-20,CL000005,731.06,JPY,Debit,Security,DDROYEHZ,Elite Investments
TR00001185,2025-05-17,CL000005,4715.25,CHF,Credit,Security,UFAFBEL5,Prime Capital
TR00001186,2025-05-18,CL000005,1279.52,USD,Debit,Wire Transfer,UECLNLPQ,Elite Financial Group
TR00001187,2025-05-29,CL000005,811.87,USD,Debit,Wire Transfer,ZROKRUGN,United Financial Trading
TR00001188,2025-05-28,CL000005,558.73,CHF,Credit,Wire Transfer,AIAYCA53,Elite GmbH
TR00001189,2025-05-25,CL000005,4684.29,JPY,Credit,Wire Transfer,ISHGLYEG,First Limited
TR00001190,2025-05-06,CL000005,2569.11,EUR,Credit,Wire Transfer,QMUCLYHY,Beta Corp
TR00001191,2025-06-09,CL000005,428.61,CHF,Credit,Wire Transfer,MTWDUSFY,United Investments
TR00001192,2025-06-20,CL000005,1238.01,CHF,Credit,Wire Transfer,TLPJUS9E,First GmbH
TR00001193,2025-06-11,CL000005,5199.91,EUR,Debit,Cheque,JGHPVE5U,Elite Capital
TR00001194,2025-06-11,CL000005,5958.2,USD,Credit,Security,CHHIKPTE,International Investments
TR00001195,2025-06-11,CL000005,3843.37,CHF,Debit,Wire Transfer,PTLXIRUZ,Prime Investments
TR00001196,2025-06-08,CL000005,3468.54,EUR,Debit,Security,YCZEBE8J,International Trading
TR00001197,2025-06-28,CL000005,177.37,CHF,Debit,Wire Transfer,HPMNLYP0,Alpha AG
TR00001198,2025-06-06,CL000005,330.69,CHF,Credit,Security,CAIRAF8O,Premier Asset Corp
TR00001199,2025-06-17,CL000005,2720.48,EUR,Debit,Cheque,MYHKSY64,Beta Holdings
TR00001200,2025-06-19,CL000005,734.31,EUR,Debit,Wire Transfer,NEGKVETI,First Trading
TR00001201,2025-06-09,CL000005,1906.88,CHF,Debit,Wire Transfer,KFKXKPVZ,Elite Wealth AG
TR00001202,2025-06-24,CL000005,170.64,CNY,Debit,Cash,,
TR00001203,2025-06-13,CL000005,2466.23,CHF,Debit,Security,JFGYFRXV,Premier Asset Limited
TR00001204,2025-06-10,CL000005,772.53,CHF,Debit,Wire Transfer,NZJOFR3W,United GmbH
TR00001205,2025-06-20,CL000005,467.65,CHF,Debit,Security,GYLWNLTB,Omega GmbH
TR00001206,2025-06-15,CL000005,732.48,EUR,Debit,Wire Transfer,LZZBNOHJ,Premier Limited
TR00001207,2025-06-27,CL000005,3830.91,GBP,Debit,Security,VOXTKPRJ,Premier Trading
TR00001208,2025-07-01,CL000005,682.27,CHF,Credit,Cash,ZVZYNL4F,Prime Asset Corp
TR00001209,2025-06-20,CL000005,763.71,GBP,Credit,Security,JBRISGL4,Elite Group
TR00001210,2025-06-25,CL000005,659.61,CHF,Credit,Security,XEBLLUS3,Premier Partners
TR00001211,2025-06-24,CL000005,188.7,CHF,Credit,Cash,LJXLMMFG,Alpha Trading
TR00001212,2025-06-28,CL000005,2418.2,CHF,Debit,Security,PZRADK3K,Omega Holdings
TR00001213,2025-06-13,CL000005,117.77,CHF,Credit,Wire Transfer,AIAYCA53,Omega Asset Trading
TR00001214,2025-06-07,CL000005,206.96,USD,Credit,Wire Transfer,BIBMSE7T,United GmbH
TR00001215,2025-06-04,CL000005,560.68,EUR,Credit,Security,RMEFSEC0,Global AG
TR00001216,2025-07-02,CL000005,1591.12,USD,Debit,Cash,,
TR00001217,2025-06-13,CL000005,392.16,EUR,Debit,Wire Transfer,QFXWAUCI,Elite Limited
TR00001218,2025-06-05,CL000005,2217.84,CHF,Credit,Cash,WGELNLPK,Alpha AG
TR00001219,2025-07-19,CL000005,237.28,GBP,Debit,Wire Transfer,ZNDRJP8F,Alpha Commerce Capital
TR00001220,2025-07-12,CL000005,2485.26,CHF,Debit,Wire Transfer,NEXWCAKX,Omega Group
TR00001221,2025-07-31,CL000005,992.45,EUR,Credit,Wire Transfer,GCGOSDFO,United Trade AG
TR00001222,2025-07-03,CL000005,666.47,EUR,Debit,Cash,,
TR00001223,2025-07-31,CL000005,1775.32,JPY,Credit,Security,GSSBKPOT,Alpha Investments
TR00001224,2025-07-13,CL000005,199.46,CHF,Credit,Wire Transfer,NZJOFR3W,International Partners
TR00001225,2025-07-23,CL000005,112.88,USD,Credit,Wire Transfer,MTWDUSFY,Omega Wealth GmbH
TR00001226,2025-07-11,CL000005,782.08,JPY,Credit,Wire Transfer,MTWDUSFY,Premier AG
TR00001227,2025-07-20,CL000005,475.43,CHF,Credit,Security,XZNXSYVX,First AG
TR00001228,2025-07-04,CL000005,3262.93,CHF,Debit,Cash,,
TR00001229,2025-07-27,CL000005,683.64,CHF,Credit,Wire Transfer,NEGKVETI,Elite Partners
TR00001230,2025-07-07,CL000005,2001.47,USD,Debit,Security,GYLWNLTB,International Trade Holdings
TR00001231,2025-07-27,CL000005,3220.22,CNY,Credit,Wire Transfer,HPSFDKWJ,United Holdings
TR00001232,2025-07-14,CL000005,1018.89,USD,Debit,Security,PIULLU9E,Beta Financial Partners
TR00001233,2025-07-17,CL000005,2450.91,USD,Credit,Cash,OCYRFIFB,Omega GmbH
TR00001234,2025-07-24,CL000005,1093.65,EUR,Debit,Wire Transfer,OITLIR36,Omega AG
TR00001235,2025-07-28,CL000005,2155.16,EUR,Debit,Wire Transfer,GCGOSDFO,Alpha GmbH
TR00001236,2025-07-30,CL000005,504.33,USD,Debit,Wire Transfer,QFXWAUCI,United Commerce GmbH
TR00001237,2025-07-18,CL000005,1297.93,GBP,Credit,Wire Transfer,MKRUSY04,Elite Investments
TR00001238,2025-07-30,CL000005,1418.0,USD,Debit,Wire Transfer,WKQEAT75,Alpha Partners
TR00001239,2025-07-06,CL000005,645.46,CAD,Debit,Wire Transfer,GYLWNLTB,Omega GmbH
TR00001240,2025-07-30,CL000005,7755.34,AUD,Debit,Wire Transfer,CAOZYEMX,Beta Limited
TR00001241,2025-07-03,CL000005,3472.9,AUD,Credit,Wire Transfer,TEPTYEE3,United Trade Capital
TR00001242,2025-08-01,CL000005,380.15,CNY,Credit,Wire Transfer,GFYWGBLX,Elite Trading
TR00001243,2025-07-03,CL000005,2776.31,CHF,Debit,Wire Transfer,OHZDZW1V,United Group
TR00001244,2025-07-26,CL000005,2144.11,CHF,Credit,Wire Transfer,LJXLMMFG,Global Partners
TR00001245,2025-07-30,CL000005,86.6,EUR,Credit,Wire Transfer,QFXWAUCI,United Group
TR00001246,2025-07-18,CL000005,3028.6,GBP,Debit,Security,OBYCSD1W,Premier Partners
TR00001247,2025-07-15,CL000005,536.94,USD,Credit,Wire Transfer,YUQRCU7P,Elite Capital
TR00001248,2025-07-11,CL000005,956.79,EUR,Credit,Cash,MKRUSY04,International Commerce Group
TR00001249,2025-08-01,CL000005,2945.19,EUR,Credit,Security,MWXESEAO,First Asset Trading
TR00001250,2025-08-10,CL000005,2272.36,CHF,Debit,Wire Transfer,PDTOCA2T,Elite Group
TR00001251,2025-08-25,CL000005,2867.33,EUR,Debit,Security,IDZEFIPZ,Alpha Group
TR00001252,2025-08-10,CL000005,308.89,CHF,Credit,Wire Transfer,OXDDIRQT,Beta AG
TR00001253,2025-08-02,CL000005,238.53,EUR,Debit,Wire Transfer,RFDYAUUR,Premier Trade Partners
TR00001254,2025-08-23,CL000005,251.71,EUR,Debit,Wire Transfer,YWWJNOF4,Omega Investments
TR00001255,2025-08-14,CL000005,230.68,EUR,Debit,Cheque,YCZEBE8J,Omega Group
TR00001256,2025-08-24,CL000005,6089.69,EUR,Credit,Security,WXFGATD2,First Investments
TR00001257,2025-08-20,CL000005,2456.83,USD,Credit,Security,BIBMSE7T,Elite Partners
TR00001258,2025-08-27,CL000005,1370.68,CHF,Credit,Wire Transfer,ISHGLYEG,Global Limited
TR00001259,2025-08-25,CL000005,229.83,USD,Credit,Wire Transfer,WWFVBEQK,Global Holdings
TR00001260,2025-08-06,CL000005,2536.36,JPY,Debit,Wire Transfer,SRZCNLOM,First GmbH
TR00001261,2025-08-05,CL000005,722.22,USD,Credit,Cheque,SRZCNLOM,Premier Trade Corp
TR00001262,2025-08-05,CL000005,472.69,CHF,Debit,Wire Transfer,AIAYCA53,Global Holdings
TR00001263,2025-08-14,CL000005,2416.5,USD,Debit,Wire Transfer,GFYWGBLX,First Capital
TR00001264,2025-08-16,CL000005,1567.3,CHF,Credit,Cash,KVHFHK2V,International Trade Partners
TR00001265,2025-08-03,CL000005,1297.94,CHF,Credit,Cash,JHSDSOBB,Omega Capital
TR00001266,2025-08-12,CL000005,410.88,CHF,Debit,Security,PNYFNOZI,Alpha Capital
TR00001267,2025-09-26,CL000005,379.99,CHF,Debit,Security,VOXTKPRJ,Alpha Trading
TR00001268,2025-09-29,CL000005,1181.1,CNY,Debit,Cheque,PZRADK3K,International Corp
TR00001269,2025-09-15,CL000005,1057.15,CHF,Debit,Wire Transfer,PATVBYU1,International Corp
TR00001270,2025-09-05,CL000005,1834.82,USD,Debit,Wire Transfer,NPZYJP1Y,Alpha Financial Trading
TR00001271,2025-09-08,CL000005,1387.14,EUR,Credit,Wire Transfer,UWVGBE2D,Global Holdings
TR00001272,2025-09-22,CL000005,3102.48,CHF,Credit,Security,VKBQZWBF,Alpha Group
TR00001273,2025-09-15,CL000005,7441.86,EUR,Credit,Security,VZMKBYLD,Beta Financial Capital
TR00001274,2025-09-24,CL000005,3918.87,GBP,Debit,Cash,,
TR00001275,2025-09-26,CL000005,3633.19,CAD,Debit,Wire Transfer,WWFVBEQK,First Financial Capital
TR00001276,2025-09-28,CL000005,1441.75,CHF,Credit,Cash,CAOZYEMX,Elite Partners
TR00001277,2025-09-03,CL000005,808.33,USD,Credit,Cheque,SZNHLYDG,Global Group
TR00001278,2025-09-25,CL000005,1492.99,CHF,Debit,Security,RYDDDKDT,Global Limited
TR00001279,2025-09-02,CL000005,6876.26,EUR,Credit,Security,MKRUSY04,First Group
TR00001280,2025-09-08,CL000005,3358.32,EUR,Credit,Wire Transfer,TEKHDEH1,First Asset Investments
TR00001281,2025-09-23,CL000005,1422.81,EUR,Debit,Wire Transfer,BNWBSEC5,United Capital
TR00001282,2025-09-12,CL000005,1582.98,AUD,Debit,Security,SZNHLYDG,Elite Trading
TR00001283,2025-09-07,CL000005,2493.16,USD,Debit,Wire Transfer,OXDDIRQT,First Partners
TR00001284,2025-09-14,CL000005,695.26,CHF,Credit,Wire Transfer,GCGOSDFO,Global Capital
TR00001285,2025-09-08,CL000005,270.35,CHF,Debit,Security,HPSFDKWJ,United Investments
TR00001286,2025-09-10,CL000005,508.77,USD,Credit,Security,BIBMSE7T,Omega Limited
TR00001287,2025-09-10,CL000005,1170.97,GBP,Credit,Wire Transfer,CGCHFRWN,First Holdings
